Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking,PortraitorLandscape,NumCellsinPanel,Bififactor
55.696,12.104,1.0,0,180,0.5580005837544568,3.433849746181273,interior,0.04,12,glass,glass,,True,True,portrait,72,0.65
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_7_RowFrontGTI,No_8_RowFrontGTI,No_9_RowFrontGTI,No_10_RowFrontGTI,No_11_RowFrontGTI,No_12_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,No_7_RowBackGTI,No_8_RowBackGTI,No_9_RowBackGTI,No_10_RowBackGTI,No_11_RowBackGTI,No_12_RowBackGTI,tilt,sazm,height,D,PVMismatch FRONT + BACK (Averaged) PmaxIdeal [W],PVMismatch FRONT + BACK (Detailed) PmaxUnmatched [W],PVMismatch FRONT ONLY (Averaged) PmaxIdeal [W],PVMismatch FRONT ONLY (Detailed) PmaxUnmatched [W]
2019-01-01 09:00:00+01:00,0.245347806616969,4.91418125836745,0.192,8.5,4.914626241971839,89.64316406855964,89.8960834546948,134.13799931686242,0.0,3.461114773204052,4.915662784690154,1.0,3.461114773204052,4.647928354189893e-05,3.433849746181273,5.78043483651202,3.08695652627426,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,4.645998833712,0.5190438194348516,0.4944896693803222,0.4733737258874785,0.4566736232665922,0.4451371864829727,0.4393045897000776,0.4394210930844746,0.44546189183813,0.4571325801713338,0.4738630289181783,0.4948655794535948,0.5191760791320853,0.3524224197302459,90.0,0.5549251373561923,2.433868663101295,0.17555855652484978,0.17555852806154315,0.17555855652484978,0.15453069348491585
2019-01-01 10:00:00+01:00,1.5327595875081,22.6285597668753,0.192,9.5,22.73145481504363,76.67252627210918,86.15080601309418,142.54704937547837,2.457211471333185e-15,15.769000288884822,22.98406011859375,1.0,15.769000288884822,4.2232586433631525,3.433849746181273,5.79833341439565,3.32055554621749,21.646074595609377,21.610910524102906,21.61140565809777,21.58322465600509,21.552154160642743,21.55178646136831,21.5273805283921,21.52371381203337,21.50095222496603,21.50077544291839,21.5676458259246,21.475810096651724,2.193007428312676,2.1033387774386743,2.0285193436519355,1.993013321081436,1.9604155320167065,1.9928673791861533,2.0400936139782027,2.106125036328005,2.1681763276253605,2.2603231844981937,2.3524954926948927,2.431139035066947,15.87289495847915,90.0,0.4212484762750216,2.471978941759114,2.986423987308164,2.986180821795755,2.986423987308164,2.715100235735575
2019-01-01 11:00:00+01:00,5.31104851050509,49.3830219957563,0.192,10.5,50.13920238941556,64.93371895068118,81.81448286646096,155.72010397583574,0.0,35.404630525779616,43.55718538811624,1.0,35.404630525779616,15.857292650972225,3.3329212127507586,5.71833329995473,2.79694443543752,37.72449767254382,38.44600088080239,38.78238119937586,39.49760652454771,39.82234168410013,40.5219133564772,40.84013772365435,41.15663216019711,40.75534223293975,40.53147413351272,40.310489798913046,40.092422594368095,10.655728744900562,10.841706401255957,11.17185593598829,11.550330051497044,11.934914531186449,12.337288914433964,12.73558710108196,12.630233107034853,12.523579786566309,12.385414074982757,12.24899134560873,12.080806154635123,60.0,90.0,0.1249878818622375,2.933849746181273,8.166543663436187,8.096871007127588,8.166543663436187,6.453671979295291
2019-01-01 12:00:00+01:00,0.78240626272228,82.6732387330797,0.192,11.5,82.81872122361206,75.02034607111882,79.28391925344697,169.47127277710672,0.0,59.57066457601707,73.66811179333438,1.0,59.57066457601707,20.34343565442043,1.5935259996627402,5.85666670004526,3.08694444273908,65.0183517076401,65.98736913431101,66.43795349731165,66.86472015982373,67.80488773823214,68.23547166463199,68.65622326347408,68.4522201985357,68.18357226327852,67.9207935750114,67.47697876872193,67.28980114058658,12.408065488920014,12.035772396885864,12.223530449425173,12.65365858159876,13.165465288571731,13.378603313188028,13.424701937133523,13.47017071309953,13.499231843462711,13.513632726578791,13.505399649315514,13.463355680662902,43.996706649777245,90.0,0.2106920728543793,2.714470018203425,14.473446687968586,14.428901039859213,14.473446687968586,12.522117652306708
2019-01-01 13:00:00+01:00,3.76999382280373,72.5957714813997,0.192,12.5,73.33037634221273,78.23302473062682,78.76370471691008,183.5165904947801,0.0,52.23790363059443,70.86071993668226,1.0,52.23790363059443,13.766232824020127,1.1733195571118544,6.01643452471677,3.30250695920588,65.94864347631037,66.02076209086485,66.02116543421505,66.08720429495996,66.102824883825,66.1721832281884,66.17053076606773,66.24496353322138,66.26269549498514,66.34225281711532,66.442563465412,66.24217425510956,8.0152331486072,7.768618267063928,7.388821844122896,7.075432831815341,6.871084465003919,6.6402550379763,6.485234046849427,6.521438655278679,6.490731053420361,6.6488558859410505,6.911252432581058,7.369362547537779,17.158107158920657,270.0,0.4104958327126302,2.4783554271608224,13.31273150717937,13.310475679361017,13.31273150717937,12.282421978388939
2019-01-01 14:00:00+01:00,33.1362622924149,93.1907371309068,0.192,13.5,98.77462555589652,70.09818089752181,80.29863147744408,197.46188245122772,0.0,66.15265456053989,105.08920442163206,1.0,66.15265456053989,30.502665897613568,2.2394628563201366,6.01999996503194,3.00499999978476,93.361165233406,93.34668193574598,93.33553049519776,93.32819881796485,93.19959539229636,92.728667135786,92.25946566336192,91.17400591657368,90.69627465293924,89.5965112917281,89.12271446887026,88.02855421214076,21.837228925527167,21.698374971871008,21.510843980492417,21.33672522556213,21.115967922090224,20.910507279542102,20.25904550571481,19.619931751110656,19.061096215882515,18.577631690246587,18.32408732382368,18.47893434163077,60.0,270.0,0.1249878818622375,2.933849746181273,21.15103592283694,21.015218124654492,21.15103592283694,18.030675920751182
2019-01-01 15:00:00+01:00,2.27193345638612,47.410805246565,0.192,14.5,47.65778624147708,68.08118777524727,83.75906453886472,210.95153663736863,0.0,31.82627460302224,52.2050262254939,1.0,31.82627460302224,10.197871242093484,3.433849746181273,5.95166671276092,3.05666665509343,48.41349622871357,48.52759582412125,48.62090224872189,48.97837837898933,49.09818539330851,49.198207393272526,49.33071645103324,49.103008440178144,48.89323276963772,48.43765579210546,48.18784945694756,47.96069598089281,5.957874732668795,5.934057012360427,6.026734271858445,5.97595027687194,5.693378260965798,5.773496738022796,5.497339866265083,5.5962268977722855,5.602424009047896,5.421610652167338,5.479969257448646,5.509673799959805,33.571223889210245,270.0,0.2815140063199987,2.600650676334026,9.222110759562593,9.216308650096284,9.222110759562593,8.402736851831982
2019-01-02 09:00:00+01:00,0.239409247931745,3.62273819176192,0.192,8.5,3.623291102041929,89.5456168308256,89.86767656667809,134.00324415730395,6.298220981785202e-14,2.5515789465520493,3.624581494272357,1.0,2.5515789465520493,5.530718426710141e-05,3.433849746181273,2.82989694900119,3.33814432571843,3.4250650751896687,3.425065075189669,3.425065075189669,3.425065075189669,3.425065075189669,3.425065075189669,3.425065075189669,3.425065075189669,3.425080955686622,3.425080955686622,3.425080955686622,3.425080955686622,0.3826374677315709,0.3645207143171797,0.3489478945944179,0.3366406685892319,0.3276774123427297,0.3237150563193923,0.3241429025627214,0.3289263564237761,0.3378316330264938,0.35042578215821,0.3661152817150585,0.3841851481338984,0.4477450806835747,90.0,0.5540933105894442,2.4338802802146087,0.09548334189500939,0.09548329413146649,0.09548334189500939,0.08402574647192397
2019-01-02 10:00:00+01:00,0.261782508509026,18.5356181912952,0.192,9.5,18.553366923438578,76.53723324353537,86.11239053581822,142.41438615366798,3.8798075863155634e-16,13.193595692276034,17.89657460183385,1.0,13.193595692276034,3.4415942282936207,3.4338497461812736,2.95333334207534,3.40249999827808,17.143604386497728,17.11317379580961,17.113585933308364,17.0890266113471,17.062110592723403,17.061811720843583,17.040587305991856,17.040853324418926,17.017661559100507,17.017492695949368,17.01725916545344,16.998835213748364,1.841501136256464,1.751195898521036,1.6948349521722277,1.665125904557518,1.644559220702616,1.6646655610007082,1.7042572080057226,1.7596330247655911,1.8108463896227545,1.8879157947428704,1.965026450456597,2.03015697909734,15.990207855063858,90.0,0.4202640501550652,2.472540956432581,2.0801607236684685,2.0800459303656886,2.0801607236684685,1.8661508540848828
2019-01-02 11:00:00+01:00,0.267281295441918,29.9610337522294,0.192,10.5,29.999343716157203,64.79643910475471,81.75929880728785,155.59232604397107,0.0,22.19725827184976,21.936349787137672,1.0,22.19725827184976,9.721951839302143,3.327592438221242,3.02499997218449,3.17944444517294,18.875036733331346,19.333699727821514,19.54784719564531,20.0023694125812,20.20867083590987,20.653255435764187,20.855444762851103,21.05655463560537,20.77101508215823,20.613668704542377,20.45831732764206,20.304984423350582,6.5896755495155945,6.745828275864339,6.989939732022225,7.256920025646472,7.522681918257089,7.791328819819689,8.0532269380729,7.98017546600455,7.902511635557214,7.804645160410399,7.705471135901853,7.5863594232303235,60.0,90.0,0.1249878818622375,2.933849746181273,3.413817627838578,3.3809123231852816,3.413817627838578,2.444844857614734
